Area,Item,Crop_Values,Element,Year,Continent,Flag Description
Slovakia,"Walnuts, in shell",3800.0,Area harvested,2001,Europe,Estimated value
Slovakia,"Walnuts, in shell",1052.6,Yield,2001,Europe,Estimated value
Slovakia,"Walnuts, in shell",4000.0,Production,2001,Europe,Official figure
Slovakia,"Walnuts, in shell",3500.0,Area harvested,2002,Europe,Estimated value
Slovakia,"Walnuts, in shell",958.9,Yield,2002,Europe,Estimated value
Slovakia,"Walnuts, in shell",3356.0,Production,2002,Europe,Official figure
Slovakia,"Walnuts, in shell",3700.0,Area harvested,2003,Europe,Estimated value
Slovakia,"Walnuts, in shell",925.7,Yield,2003,Europe,Estimated value
Slovakia,"Walnuts, in shell",3425.0,Production,2003,Europe,Official figure
Slovakia,"Walnuts, in shell",1100.0,Area harvested,2004,Europe,Estimated value
Slovakia,"Walnuts, in shell",1113.6,Yield,2004,Europe,Estimated value
Slovakia,"Walnuts, in shell",1225.0,Production,2004,Europe,Official figure
Slovakia,"Walnuts, in shell",1000.0,Area harvested,2005,Europe,Estimated value
Slovakia,"Walnuts, in shell",1197.0,Yield,2005,Europe,Estimated value
Slovakia,"Walnuts, in shell",1197.0,Production,2005,Europe,Official figure
Slovakia,"Walnuts, in shell",1000.0,Area harvested,2006,Europe,Estimated value
Slovakia,"Walnuts, in shell",1145.0,Yield,2006,Europe,Estimated value
Slovakia,"Walnuts, in shell",1145.0,Production,2006,Europe,Official figure
Slovakia,"Walnuts, in shell",1000.0,Area harvested,2007,Europe,Estimated value
Slovakia,"Walnuts, in shell",1000.0,Yield,2007,Europe,Estimated value
Slovakia,"Walnuts, in shell",1000.0,Production,2007,Europe,Estimated value
Slovakia,"Walnuts, in shell",1000.0,Area harvested,2008,Europe,Estimated value
Slovakia,"Walnuts, in shell",1100.0,Yield,2008,Europe,Estimated value
Slovakia,"Walnuts, in shell",1100.0,Production,2008,Europe,Estimated value
Slovakia,"Walnuts, in shell",1162.0,Area harvested,2009,Europe,Imputed value
Slovakia,"Walnuts, in shell",946.9,Yield,2009,Europe,Estimated value
Slovakia,"Walnuts, in shell",1100.0,Production,2009,Europe,Estimated value
Slovakia,"Walnuts, in shell",1187.0,Area harvested,2010,Europe,Imputed value
Slovakia,"Walnuts, in shell",619.0,Yield,2010,Europe,Estimated value
Slovakia,"Walnuts, in shell",734.47,Production,2010,Europe,Imputed value
Slovakia,"Walnuts, in shell",1630.0,Area harvested,2011,Europe,Imputed value
Slovakia,"Walnuts, in shell",284.2,Yield,2011,Europe,Estimated value
Slovakia,"Walnuts, in shell",463.1,Production,2011,Europe,Imputed value
Slovakia,"Walnuts, in shell",89.0,Area harvested,2012,Europe,Official figure
Slovakia,"Walnuts, in shell",56.2,Yield,2012,Europe,Official figure
Slovakia,"Walnuts, in shell",5.0,Production,2012,Europe,Official figure
Slovakia,"Walnuts, in shell",139.0,Area harvested,2013,Europe,Official figure
Slovakia,"Walnuts, in shell",43.2,Yield,2013,Europe,Official figure
Slovakia,"Walnuts, in shell",6.0,Production,2013,Europe,Official figure
Slovakia,"Walnuts, in shell",140.0,Area harvested,2014,Europe,Official figure
Slovakia,"Walnuts, in shell",35.7,Yield,2014,Europe,Official figure
Slovakia,"Walnuts, in shell",5.0,Production,2014,Europe,Official figure
Slovakia,"Walnuts, in shell",173.0,Area harvested,2015,Europe,Official figure
Slovakia,"Walnuts, in shell",52.0,Yield,2015,Europe,Official figure
Slovakia,"Walnuts, in shell",9.0,Production,2015,Europe,Official figure
Slovakia,"Walnuts, in shell",194.0,Area harvested,2016,Europe,Official figure
Slovakia,"Walnuts, in shell",46.4,Yield,2016,Europe,Official figure
Slovakia,"Walnuts, in shell",9.0,Production,2016,Europe,Official figure
Slovakia,"Walnuts, in shell",211.0,Area harvested,2017,Europe,Official figure
Slovakia,"Walnuts, in shell",23.7,Yield,2017,Europe,Official figure
Slovakia,"Walnuts, in shell",5.0,Production,2017,Europe,Official figure
Slovakia,"Walnuts, in shell",360.0,Area harvested,2018,Europe,Official figure
Slovakia,"Walnuts, in shell",83.3,Yield,2018,Europe,Official figure
Slovakia,"Walnuts, in shell",30.0,Production,2018,Europe,Official figure
Slovakia,"Walnuts, in shell",630.0,Area harvested,2019,Europe,Official figure
Slovakia,"Walnuts, in shell",31.7,Yield,2019,Europe,Official figure
Slovakia,"Walnuts, in shell",20.0,Production,2019,Europe,Official figure
Slovakia,"Walnuts, in shell",1170.0,Area harvested,2020,Europe,Official figure
Slovakia,"Walnuts, in shell",8.5,Yield,2020,Europe,Official figure
Slovakia,"Walnuts, in shell",10.0,Production,2020,Europe,Official figure
Slovakia,"Walnuts, in shell",1190.0,Area harvested,2022,Europe,Official figure
Slovakia,"Walnuts, in shell",117.6,Yield,2022,Europe,Official figure
Slovakia,"Walnuts, in shell",140.0,Production,2022,Europe,Official figure
Slovakia,"Walnuts, in shell",1260.0,Area harvested,2023,Europe,Official figure
Slovakia,"Walnuts, in shell",142.9,Yield,2023,Europe,Official figure
Slovakia,"Walnuts, in shell",180.0,Production,2023,Europe,Official figure
Slovenia,Apples,2492.0,Area harvested,1992,Europe,Official figure
Slovenia,Apples,23434.6,Yield,1992,Europe,Official figure
Slovenia,Apples,58399.0,Production,1992,Europe,Official figure
Slovenia,Apples,2467.0,Area harvested,1993,Europe,Official figure
Slovenia,Apples,26985.8,Yield,1993,Europe,Official figure
Slovenia,Apples,66574.0,Production,1993,Europe,Official figure
Slovenia,Apples,2640.0,Area harvested,1994,Europe,Official figure
Slovenia,Apples,41510.6,Yield,1994,Europe,Official figure
Slovenia,Apples,109588.0,Production,1994,Europe,Official figure
Slovenia,Apples,2812.0,Area harvested,1995,Europe,Official figure
Slovenia,Apples,36540.5,Yield,1995,Europe,Official figure
Slovenia,Apples,102752.0,Production,1995,Europe,Official figure
Slovenia,Apples,2872.0,Area harvested,1996,Europe,Official figure
Slovenia,Apples,36708.2,Yield,1996,Europe,Official figure
Slovenia,Apples,105426.0,Production,1996,Europe,Official figure
Slovenia,Apples,2995.0,Area harvested,1997,Europe,Official figure
Slovenia,Apples,28992.3,Yield,1997,Europe,Official figure
Slovenia,Apples,86832.0,Production,1997,Europe,Official figure
Slovenia,Apples,2995.0,Area harvested,1998,Europe,Official figure
Slovenia,Apples,38056.1,Yield,1998,Europe,Official figure
Slovenia,Apples,113978.0,Production,1998,Europe,Official figure
Slovenia,Apples,2995.0,Area harvested,1999,Europe,Official figure
Slovenia,Apples,29840.7,Yield,1999,Europe,Official figure
Slovenia,Apples,89373.0,Production,1999,Europe,Official figure
Slovenia,Apples,3081.0,Area harvested,2000,Europe,Official figure
Slovenia,Apples,42081.5,Yield,2000,Europe,Official figure
Slovenia,Apples,129653.0,Production,2000,Europe,Official figure
Slovenia,Apples,3081.0,Area harvested,2001,Europe,Official figure
Slovenia,Apples,25460.6,Yield,2001,Europe,Official figure
Slovenia,Apples,78444.0,Production,2001,Europe,Official figure
Slovenia,Apples,3099.0,Area harvested,2002,Europe,Official figure
Slovenia,Apples,45720.2,Yield,2002,Europe,Official figure
Slovenia,Apples,141687.0,Production,2002,Europe,Official figure
Slovenia,Apples,3099.0,Area harvested,2003,Europe,Official figure
Slovenia,Apples,32798.0,Yield,2003,Europe,Official figure
Slovenia,Apples,101641.0,Production,2003,Europe,Official figure
Slovenia,Apples,3099.0,Area harvested,2004,Europe,Official figure
Slovenia,Apples,45149.1,Yield,2004,Europe,Official figure
Slovenia,Apples,139917.0,Production,2004,Europe,Official figure
Slovenia,Apples,3099.0,Area harvested,2005,Europe,Official figure
Slovenia,Apples,34267.8,Yield,2005,Europe,Official figure
Slovenia,Apples,106196.0,Production,2005,Europe,Official figure
Slovenia,Apples,3099.0,Area harvested,2006,Europe,Official figure
Slovenia,Apples,38456.3,Yield,2006,Europe,Official figure
Slovenia,Apples,119176.0,Production,2006,Europe,Official figure
Slovenia,Apples,2874.0,Area harvested,2007,Europe,Official figure
Slovenia,Apples,39837.2,Yield,2007,Europe,Official figure
Slovenia,Apples,114492.0,Production,2007,Europe,Official figure
Slovenia,Apples,2874.0,Area harvested,2008,Europe,Official figure
Slovenia,Apples,35801.3,Yield,2008,Europe,Official figure
Slovenia,Apples,102893.0,Production,2008,Europe,Official figure
Slovenia,Apples,2722.0,Area harvested,2009,Europe,Official figure
Slovenia,Apples,35144.0,Yield,2009,Europe,Official figure
Slovenia,Apples,95662.0,Production,2009,Europe,Official figure
Slovenia,Apples,2765.0,Area harvested,2010,Europe,Official figure
Slovenia,Apples,42520.4,Yield,2010,Europe,Official figure
Slovenia,Apples,117569.0,Production,2010,Europe,Official figure
Slovenia,Apples,2734.0,Area harvested,2011,Europe,Official figure
Slovenia,Apples,38535.1,Yield,2011,Europe,Official figure
Slovenia,Apples,105355.0,Production,2011,Europe,Official figure
Slovenia,Apples,2702.0,Area harvested,2012,Europe,Official figure
Slovenia,Apples,20466.3,Yield,2012,Europe,Official figure
Slovenia,Apples,55300.0,Production,2012,Europe,Official figure
Slovenia,Apples,2643.0,Area harvested,2013,Europe,Official figure
Slovenia,Apples,34978.8,Yield,2013,Europe,Official figure
Slovenia,Apples,92449.0,Production,2013,Europe,Official figure
Slovenia,Apples,2545.0,Area harvested,2014,Europe,Official figure
Slovenia,Apples,39227.5,Yield,2014,Europe,Official figure
Slovenia,Apples,99834.0,Production,2014,Europe,Official figure
Slovenia,Apples,2465.0,Area harvested,2015,Europe,Official figure
Slovenia,Apples,46690.1,Yield,2015,Europe,Official figure
Slovenia,Apples,115091.0,Production,2015,Europe,Official figure
Slovenia,Apples,2416.0,Area harvested,2016,Europe,Official figure
Slovenia,Apples,24657.7,Yield,2016,Europe,Official figure
Slovenia,Apples,59573.0,Production,2016,Europe,Official figure
Slovenia,Apples,2355.0,Area harvested,2017,Europe,Official figure
Slovenia,Apples,33970.3,Yield,2017,Europe,Estimated value
Slovenia,Apples,80000.0,Production,2017,Europe,Estimated value
Slovenia,Apples,2330.0,Area harvested,2018,Europe,Official figure
Slovenia,Apples,37163.1,Yield,2018,Europe,Official figure
Slovenia,Apples,86590.0,Production,2018,Europe,Official figure
Slovenia,Apples,2270.0,Area harvested,2019,Europe,Official figure
Slovenia,Apples,23907.5,Yield,2019,Europe,Official figure
Slovenia,Apples,54270.0,Production,2019,Europe,Official figure
Slovenia,Apples,2160.0,Area harvested,2020,Europe,Official figure
Slovenia,Apples,30611.1,Yield,2020,Europe,Official figure
Slovenia,Apples,66120.0,Production,2020,Europe,Official figure
Slovenia,Apples,2090.0,Area harvested,2021,Europe,Official figure
Slovenia,Apples,11009.6,Yield,2021,Europe,Official figure
Slovenia,Apples,23010.0,Production,2021,Europe,Official figure
Slovenia,Apples,2030.0,Area harvested,2022,Europe,Official figure
Slovenia,Apples,24059.1,Yield,2022,Europe,Official figure
Slovenia,Apples,48840.0,Production,2022,Europe,Official figure
Slovenia,Apples,2000.0,Area harvested,2023,Europe,Official figure
Slovenia,Apples,15300.0,Yield,2023,Europe,Official figure
Slovenia,Apples,30600.0,Production,2023,Europe,Official figure
Slovenia,Apricots,32.0,Area harvested,1992,Europe,Official figure
Slovenia,Apricots,12343.8,Yield,1992,Europe,Official figure
Slovenia,Apricots,395.0,Production,1992,Europe,Official figure
Slovenia,Apricots,31.0,Area harvested,1993,Europe,Official figure
Slovenia,Apricots,17516.1,Yield,1993,Europe,Official figure
Slovenia,Apricots,543.0,Production,1993,Europe,Official figure
Slovenia,Apricots,39.0,Area harvested,1994,Europe,Official figure
Slovenia,Apricots,27666.7,Yield,1994,Europe,Official figure
Slovenia,Apricots,1079.0,Production,1994,Europe,Official figure
Slovenia,Apricots,30.0,Area harvested,1995,Europe,Official figure
Slovenia,Apricots,26200.0,Yield,1995,Europe,Official figure
Slovenia,Apricots,786.0,Production,1995,Europe,Official figure
Slovenia,Apricots,33.0,Area harvested,1996,Europe,Official figure
Slovenia,Apricots,23363.6,Yield,1996,Europe,Official figure
Slovenia,Apricots,771.0,Production,1996,Europe,Official figure
Slovenia,Apricots,40.0,Area harvested,1997,Europe,Official figure
Slovenia,Apricots,14725.0,Yield,1997,Europe,Official figure
Slovenia,Apricots,589.0,Production,1997,Europe,Official figure
Slovenia,Apricots,40.0,Area harvested,1998,Europe,Official figure
Slovenia,Apricots,14975.0,Yield,1998,Europe,Official figure
Slovenia,Apricots,599.0,Production,1998,Europe,Official figure
Slovenia,Apricots,40.0,Area harvested,1999,Europe,Official figure
Slovenia,Apricots,21675.0,Yield,1999,Europe,Official figure
Slovenia,Apricots,867.0,Production,1999,Europe,Official figure
Slovenia,Apricots,43.0,Area harvested,2000,Europe,Official figure
Slovenia,Apricots,17488.4,Yield,2000,Europe,Official figure
Slovenia,Apricots,752.0,Production,2000,Europe,Official figure
Slovenia,Apricots,43.0,Area harvested,2001,Europe,Official figure
Slovenia,Apricots,6697.7,Yield,2001,Europe,Official figure
Slovenia,Apricots,288.0,Production,2001,Europe,Official figure
Slovenia,Apricots,31.0,Area harvested,2002,Europe,Official figure
Slovenia,Apricots,21967.7,Yield,2002,Europe,Official figure
Slovenia,Apricots,681.0,Production,2002,Europe,Official figure
Slovenia,Apricots,31.0,Area harvested,2003,Europe,Official figure
Slovenia,Apricots,8451.6,Yield,2003,Europe,Official figure
Slovenia,Apricots,262.0,Production,2003,Europe,Official figure
Slovenia,Apricots,31.0,Area harvested,2004,Europe,Official figure
Slovenia,Apricots,24354.8,Yield,2004,Europe,Official figure
Slovenia,Apricots,755.0,Production,2004,Europe,Official figure
Slovenia,Apricots,31.0,Area harvested,2005,Europe,Official figure
Slovenia,Apricots,12032.3,Yield,2005,Europe,Official figure
Slovenia,Apricots,373.0,Production,2005,Europe,Official figure
Slovenia,Apricots,31.0,Area harvested,2006,Europe,Official figure
Slovenia,Apricots,21354.8,Yield,2006,Europe,Official figure
Slovenia,Apricots,662.0,Production,2006,Europe,Official figure
Slovenia,Apricots,28.0,Area harvested,2007,Europe,Official figure
Slovenia,Apricots,17250.0,Yield,2007,Europe,Official figure
Slovenia,Apricots,483.0,Production,2007,Europe,Official figure
Slovenia,Apricots,28.0,Area harvested,2008,Europe,Official figure
Slovenia,Apricots,9607.1,Yield,2008,Europe,Official figure
Slovenia,Apricots,269.0,Production,2008,Europe,Official figure
Slovenia,Apricots,32.0,Area harvested,2009,Europe,Official figure
Slovenia,Apricots,19250.0,Yield,2009,Europe,Official figure
Slovenia,Apricots,616.0,Production,2009,Europe,Official figure
Slovenia,Apricots,34.0,Area harvested,2010,Europe,Official figure
Slovenia,Apricots,14176.5,Yield,2010,Europe,Official figure
Slovenia,Apricots,482.0,Production,2010,Europe,Official figure
Slovenia,Apricots,37.0,Area harvested,2011,Europe,Official figure
Slovenia,Apricots,18567.6,Yield,2011,Europe,Official figure
Slovenia,Apricots,687.0,Production,2011,Europe,Official figure
Slovenia,Apricots,39.0,Area harvested,2012,Europe,Official figure
Slovenia,Apricots,17461.5,Yield,2012,Europe,Official figure
Slovenia,Apricots,681.0,Production,2012,Europe,Official figure
Slovenia,Apricots,44.0,Area harvested,2013,Europe,Official figure
Slovenia,Apricots,9886.4,Yield,2013,Europe,Official figure
Slovenia,Apricots,435.0,Production,2013,Europe,Official figure
Slovenia,Apricots,51.0,Area harvested,2014,Europe,Official figure
Slovenia,Apricots,13196.1,Yield,2014,Europe,Official figure
Slovenia,Apricots,673.0,Production,2014,Europe,Official figure
Slovenia,Apricots,61.0,Area harvested,2015,Europe,Official figure
Slovenia,Apricots,21524.6,Yield,2015,Europe,Official figure
Slovenia,Apricots,1313.0,Production,2015,Europe,Official figure
Slovenia,Apricots,68.0,Area harvested,2016,Europe,Official figure
Slovenia,Apricots,14132.4,Yield,2016,Europe,Official figure
Slovenia,Apricots,961.0,Production,2016,Europe,Official figure
Slovenia,Apricots,75.0,Area harvested,2017,Europe,Official figure
Slovenia,Apricots,10133.3,Yield,2017,Europe,Official figure
Slovenia,Apricots,760.0,Production,2017,Europe,Official figure
Slovenia,Apricots,80.0,Area harvested,2018,Europe,Official figure
Slovenia,Apricots,1625.0,Yield,2018,Europe,Official figure
Slovenia,Apricots,130.0,Production,2018,Europe,Official figure
Slovenia,Apricots,80.0,Area harvested,2019,Europe,Official figure
Slovenia,Apricots,11500.0,Yield,2019,Europe,Official figure
Slovenia,Apricots,920.0,Production,2019,Europe,Official figure
Slovenia,Apricots,90.0,Area harvested,2020,Europe,Official figure
Slovenia,Apricots,5333.3,Yield,2020,Europe,Official figure
Slovenia,Apricots,480.0,Production,2020,Europe,Official figure
Slovenia,Apricots,90.0,Area harvested,2021,Europe,Official figure
Slovenia,Apricots,666.7,Yield,2021,Europe,Official figure
Slovenia,Apricots,60.0,Production,2021,Europe,Official figure
Slovenia,Apricots,90.0,Area harvested,2022,Europe,Official figure
Slovenia,Apricots,10111.1,Yield,2022,Europe,Official figure
Slovenia,Apricots,910.0,Production,2022,Europe,Official figure
Slovenia,Apricots,90.0,Area harvested,2023,Europe,Official figure
Slovenia,Apricots,4000.0,Yield,2023,Europe,Official figure
Slovenia,Apricots,360.0,Production,2023,Europe,Official figure
Slovenia,Cucumbers and gherkins,278.0,Area harvested,1992,Europe,Official figure
Slovenia,Cucumbers and gherkins,13478.4,Yield,1992,Europe,Official figure
Slovenia,Cucumbers and gherkins,3747.0,Production,1992,Europe,Official figure
Slovenia,Cucumbers and gherkins,290.0,Area harvested,1993,Europe,Official figure
Slovenia,Cucumbers and gherkins,14220.7,Yield,1993,Europe,Official figure
Slovenia,Cucumbers and gherkins,4124.0,Production,1993,Europe,Official figure
